threshold,accuracy,variant,pass_id
-0.5471215057361546,0.55,plain,2
-1.132581787106593,0.45,anchored,1
-1.1094935790988594,0.45,anchored,1
-1.0646220977757634,0.44166666666666665,anchored,1
-1.0249375396704237,0.45,anchored,1
-1.022102719113792,0.45,anchored,1
-0.9543180236794143,0.44166666666666665,anchored,1
-0.7942824890118994,0.44166666666666665,anchored,1
-0.7358709350569856,0.45,anchored,1
-0.7292381957991901,0.45,anchored,1
-0.7206068420394464,0.4583333333333333,anchored,1
-0.7024688568099993,0.4666666666666667,anchored,1
-0.6358211578355532,0.4666666666666667,anchored,1
-0.5900531066882033,0.475,anchored,1
-0.5742861877429278,0.475,anchored,1
-0.5515120513904415,0.4666666666666667,anchored,1
-0.5251227264393303,0.4666666666666667,anchored,1
-0.48842244567769416,0.475,anchored,1
-0.4558142761221033,0.48333333333333334,anchored,1
-0.4504627624502403,0.48333333333333334,anchored,1
-0.4440890899649028,0.49166666666666664,anchored,1
-0.4362295989981232,0.49166666666666664,anchored,1
-0.4188936401358561,0.5,anchored,1
-0.396607287596842,0.5,anchored,1
-0.3852437988273352,0.5083333333333333,anchored,1
-0.3755584991447388,0.5,anchored,1
-0.3688451385490502,0.5,anchored,1
-0.36131596679613665,0.49166666666666664,anchored,1
-0.3525870727531864,0.49166666666666664,anchored,1
-0.34554843139577945,0.5,anchored,1
-0.33940377807548,0.5,anchored,1
-0.31093371581968043,0.5083333333333333,anchored,1
-0.2845360778802826,0.5,anchored,1
-0.2828975036615361,0.5,anchored,1
-0.2807956024164232,0.49166666666666664,anchored,1
-0.2780043609613508,0.49166666666666664,anchored,1
-0.275194671630302,0.5,anchored,1
-0.2723751037592142,0.5,anchored,1
-0.2640925476068876,0.49166666666666664,anchored,1
-0.25334093017526926,0.5,anchored,1
-0.23200460205031317,0.5,anchored,1
-0.2163390502925328,0.49166666666666664,anchored,1
-0.2092095092769222,0.49166666666666664,anchored,1
-0.20560248718220298,0.5,anchored,1
-0.2039050811763472,0.5,anchored,1
-0.20299797058064603,0.5083333333333333,anchored,1
-0.2018399200435391,0.5166666666666667,anchored,1
-0.19870440368612363,0.5166666666666667,anchored,1
-0.18803529052696574,0.5083333333333333,anchored,1
-0.16589274902310402,0.5083333333333333,anchored,1
-0.13623475952121109,0.5166666666666667,anchored,1
-0.10245223999002893,0.5166666666666667,anchored,1
-0.09010492553692886,0.525,anchored,1
-0.08167476806624267,0.5333333333333333,anchored,1
-0.08155710449202422,0.5333333333333333,anchored,1
-0.08001677551253515,0.5416666666666666,anchored,1
-0.07628422546371456,0.5416666666666666,anchored,1
-0.07345376281723581,0.55,anchored,1
-0.07112445983872474,0.55,anchored,1
-0.06464283752428464,0.5416666666666666,anchored,1
-0.058555920410039056,0.55,anchored,1
-0.0579109497069154,0.55,anchored,1
-0.05608417968738782,0.5583333333333333,anchored,1
-0.0524148193358326,0.5583333333333333,anchored,1
-0.048996496581933245,0.5666666666666667,anchored,1
-0.0457193481444399,0.5666666666666667,anchored,1
-0.04310107421866389,0.575,anchored,1
-0.04014904785148231,0.5833333333333334,anchored,1
-0.0346145019530558,0.5833333333333334,anchored,1
-0.02805371704095962,0.5916666666666667,anchored,1
-0.019873919677694626,0.5916666666666667,anchored,1
-0.016006958007780465,0.6,anchored,1
-0.014594995117158263,0.6,anchored,1
0.0025144714355418984,0.5916666666666667,anchored,1
0.019239001464805377,0.5833333333333334,anchored,1
0.020738122558552226,0.5833333333333334,anchored,1
0.027695617675725724,0.5916666666666667,anchored,1
0.04336666259756933,0.5916666666666667,anchored,1
0.05265495300282428,0.6,anchored,1
0.058265762328984866,0.6,anchored,1
0.06142520751940833,0.6083333333333333,anchored,1
0.06519805908190072,0.6,anchored,1
0.07506872558578728,0.6,anchored,1
0.08184764709456277,0.6083333333333333,anchored,1
0.08363221130354354,0.6083333333333333,anchored,1
0.0845496795652604,0.6,anchored,1
0.08496150207502515,0.6,anchored,1
