layer,head,delta_prefix_mass_head,clean_prefix_mass_head,corrupt_prefix_mass_head
28,10.0,0.0410308837890625,0.3486480712890625,0.3076171875
28,11.0,-0.02130126953125,0.91180419921875,0.93310546875
28,12.0,0.02117919921875,0.87738037109375,0.856201171875
28,13.0,0.019073486328125,0.542327880859375,0.52325439453125
28,14.0,-0.0244140625,0.6484375,0.6728515625
28,15.0,0.0242919921875,0.9149169921875,0.890625
28,16.0,-0.026414871215820312,0.05419349670410156,0.08060836791992188
28,17.0,-0.008924484252929688,0.04940605163574219,0.058330535888671875
28,18.0,0.076690673828125,0.363067626953125,0.286376953125
28,19.0,-0.0648193359375,0.463165283203125,0.527984619140625
28,20.0,-0.06298828125,0.60992431640625,0.67291259765625
28,21.0,-0.039306640625,0.433502197265625,0.472808837890625
28,22.0,0.0015869140625,0.88616943359375,0.88458251953125
28,23.0,0.0159912109375,0.87225341796875,0.85626220703125
28,24.0,-0.0340576171875,0.72381591796875,0.75787353515625
28,25.0,0.03851318359375,0.7017822265625,0.66326904296875
28,26.0,0.104736328125,0.85076904296875,0.74603271484375
28,27.0,-0.01904296875,0.1776885986328125,0.1967315673828125
28,28.0,0.0047607421875,0.793701171875,0.7889404296875
28,29.0,-0.0938568115234375,0.23126220703125,0.3251190185546875
28,30.0,0.0491790771484375,0.31829833984375,0.2691192626953125
28,31.0,0.01715850830078125,0.148406982421875,0.13124847412109375
29,0.0,-0.00836181640625,0.82733154296875,0.835693359375
29,1.0,0.02880859375,0.7896728515625,0.7608642578125
29,2.0,0.0831298828125,0.78814697265625,0.70501708984375
29,3.0,0.097076416015625,0.6630859375,0.566009521484375
29,4.0,-0.0116729736328125,0.30029296875,0.3119659423828125
29,5.0,0.0267333984375,0.81951904296875,0.79278564453125
29,6.0,0.03509521484375,0.87127685546875,0.836181640625
29,7.0,-0.0311279296875,0.186004638671875,0.217132568359375
29,8.0,0.079803466796875,0.61224365234375,0.532440185546875
29,9.0,-0.026782989501953125,0.09241867065429688,0.11920166015625
29,10.0,0.00494384765625,0.73321533203125,0.728271484375
29,11.0,0.0269775390625,0.74517822265625,0.71820068359375
29,12.0,-0.0788116455078125,0.3223114013671875,0.401123046875
29,13.0,-0.0029296875,0.8956298828125,0.8985595703125
29,14.0,-0.029115676879882812,0.060474395751953125,0.08959007263183594
29,15.0,-0.09576416015625,0.242034912109375,0.337799072265625
29,16.0,-0.007648468017578125,0.0562744140625,0.06392288208007812
29,17.0,0.0859375,0.74365234375,0.65771484375
29,18.0,-0.115814208984375,0.463134765625,0.578948974609375
29,19.0,-0.036163330078125,0.662750244140625,0.69891357421875
29,20.0,0.091217041015625,0.61334228515625,0.522125244140625
29,21.0,-0.02001953125,0.518463134765625,0.538482666015625
29,22.0,0.0653076171875,0.69549560546875,0.63018798828125
29,23.0,-0.03385162353515625,0.10454559326171875,0.138397216796875
29,24.0,0.0245361328125,0.14374542236328125,0.11920928955078125
29,25.0,-0.0673370361328125,0.2769317626953125,0.344268798828125
29,26.0,-0.043212890625,0.7723388671875,0.8155517578125
29,27.0,0.03369140625,0.76129150390625,0.72760009765625
29,28.0,-0.06781005859375,0.488494873046875,0.556304931640625
29,29.0,-0.0833892822265625,0.10692596435546875,0.19031524658203125
29,30.0,0.0819091796875,0.5594482421875,0.4775390625
29,31.0,0.043365478515625,0.5531005859375,0.509735107421875
30,0.0,-0.053741455078125,0.356231689453125,0.40997314453125
30,1.0,-0.0303802490234375,0.3513031005859375,0.381683349609375
30,2.0,-0.050933837890625,0.51904296875,0.569976806640625
30,3.0,0.07050323486328125,0.20562744140625,0.13512420654296875
30,4.0,-0.01861572265625,0.1296844482421875,0.1483001708984375
30,5.0,-0.02988433837890625,0.1188812255859375,0.14876556396484375
30,6.0,-0.02075958251953125,0.0841217041015625,0.10488128662109375
30,7.0,0.0240936279296875,0.317138671875,0.2930450439453125
30,8.0,-0.054443359375,0.331573486328125,0.386016845703125
30,9.0,0.008312225341796875,0.06427001953125,0.055957794189453125
30,10.0,-0.01280975341796875,0.059993743896484375,0.07280349731445312
30,11.0,-0.01593017578125,0.2412872314453125,0.2572174072265625
30,12.0,-0.1184234619140625,0.3297271728515625,0.448150634765625
30,13.0,-0.0391998291015625,0.3328704833984375,0.3720703125
30,14.0,-0.0902252197265625,0.140533447265625,0.2307586669921875
30,15.0,-0.04921722412109375,0.14293670654296875,0.1921539306640625
30,16.0,-0.07061767578125,0.498931884765625,0.569549560546875
30,17.0,-0.02465057373046875,0.1396484375,0.16429901123046875
30,18.0,0.0631103515625,0.48150634765625,0.41839599609375
30,19.0,-0.027008056640625,0.518829345703125,0.54583740234375
30,20.0,0.006763458251953125,0.03831672668457031,0.03155326843261719
30,21.0,0.03334808349609375,0.131378173828125,0.09803009033203125
30,22.0,-0.05908203125,0.5169677734375,0.5760498046875
30,23.0,-0.056640625,0.5301513671875,0.5867919921875
30,24.0,0.0271759033203125,0.3397979736328125,0.3126220703125
30,25.0,0.00376129150390625,0.12502288818359375,0.1212615966796875
30,26.0,-0.0562591552734375,0.2788848876953125,0.33514404296875
30,27.0,0.0875244140625,0.7083740234375,0.620849609375
30,28.0,0.07950592041015625,0.2069091796875,0.12740325927734375
30,29.0,0.056854248046875,0.14507293701171875,0.08821868896484375
30,30.0,-0.04938507080078125,0.105499267578125,0.15488433837890625
30,31.0,-0.05780029296875,0.513153076171875,0.570953369140625
31,0.0,6.103515625e-05,0.252105712890625,0.252044677734375
31,1.0,0.05773162841796875,0.1616668701171875,0.10393524169921875
31,2.0,0.001312255859375,0.32281494140625,0.321502685546875
31,3.0,-0.0872955322265625,0.154541015625,0.2418365478515625
31,4.0,-0.000247955322265625,0.0305633544921875,0.030811309814453125
31,5.0,-0.09074020385742188,0.07654190063476562,0.1672821044921875
31,6.0,-0.041534423828125,0.1902313232421875,0.2317657470703125
31,7.0,0.0068359375,0.324798583984375,0.317962646484375
31,8.0,0.005168914794921875,0.060314178466796875,0.055145263671875
31,9.0,0.0441741943359375,0.1774444580078125,0.133270263671875
31,10.0,-0.0552215576171875,0.1676177978515625,0.22283935546875
31,11.0,-0.068817138671875,0.337860107421875,0.40667724609375
31,12.0,0.05222320556640625,0.15334320068359375,0.1011199951171875
31,13.0,0.05550384521484375,0.14899444580078125,0.0934906005859375
31,14.0,0.0015883445739746094,0.004497051239013672,0.0029087066650390625
31,15.0,-0.051605224609375,0.2351226806640625,0.2867279052734375
31,16.0,-0.0142669677734375,0.272216796875,0.2864837646484375
31,17.0,0.020809173583984375,0.0972442626953125,0.07643508911132812
31,18.0,-0.04180908203125,0.22393798828125,0.2657470703125
31,19.0,-0.046112060546875,0.27996826171875,0.326080322265625
31,20.0,0.00107574462890625,0.12103271484375,0.11995697021484375
31,21.0,-0.009952545166015625,0.0546722412109375,0.06462478637695312
31,22.0,3.814697265625e-05,0.15657806396484375,0.1565399169921875
31,23.0,-0.071990966796875,0.18017578125,0.252166748046875
31,24.0,-0.009403228759765625,0.045818328857421875,0.0552215576171875
31,25.0,-0.063507080078125,0.383636474609375,0.4471435546875
31,26.0,0.00177764892578125,0.10427093505859375,0.1024932861328125
31,27.0,-0.03272247314453125,0.16426849365234375,0.196990966796875
31,28.0,-0.06195068359375,0.493011474609375,0.554962158203125
31,29.0,-0.099395751953125,0.1929931640625,0.292388916015625
31,30.0,-0.057373046875,0.225830078125,0.283203125
31,31.0,0.020648956298828125,0.044963836669921875,0.02431488037109375
